ED_COUNTER,ED_INTERPOLATED,ED_RAW_CQ,ED_AF3,ED_F7,ED_F3,ED_FC5,ED_T7,ED_P7,ED_O1,ED_O2,ED_P8,ED_T8,ED_FC6,ED_F4,ED_F8,ED_AF4,ED_GYROX,ED_GYROY,ED_TIMESTAMP,ED_ES_TIMESTAMP,ED_FUNC_ID,ED_FUNC_VALUE,ED_MARKER,ED_SYNC_SIGNAL,
35,0,0,4298.974359,647.692308,4012.820513,4649.230769,647.692308,647.692308,647.692308,4699.487179,4442.051282,4384.102564,646.153846,646.153846,4460,4625.128205,1698,1694,3684.179,524.865112,0,0,0,0,
36,0,0,4291.794872,647.692308,3997.948718,4651.794872,647.692308,647.692308,647.692308,4681.025641,4426.666667,4365.641026,646.153846,646.153846,4443.589744,4602.564103,1699,1693,3684.187,524.865112,0,0,0,0,
37,0,0,4242.564103,647.692308,3990.25641,4619.487179,647.692308,647.692308,647.692308,4648.205128,4391.794872,4323.589744,646.153846,646.153846,4416.410256,4574.871795,1698,1694,3684.193,524.896423,0,0,0,0,
38,0,0,4241.538462,647.692308,3984.615385,4612.307692,647.692308,647.692308,647.692308,4621.538462,4372.820513,4297.435897,646.153846,646.153846,4400,4571.282051,1699,1693,3684.204,524.896423,0,0,0,0,
39,0,0,4281.025641,647.692308,3988.717949,4642.051282,647.692308,647.692308,647.692308,4617.948718,4374.358974,4299.487179,646.153846,646.153846,4396.410256,4575.897436,1698,1694,3684.209,524.896423,0,0,0,0,
40,0,0,4285.128205,647.692308,3997.948718,4653.333333,647.692308,647.692308,647.692308,4624.102564,4377.435897,4306.153846,646.153846,646.153846,4390.769231,4563.589744,1699,1696,3684.217,524.896423,0,0,0,0,
"17:12:41	",41,0,0,4254.871795,647.692308,3996.410256,4646.666667,647.692308,647.692308,647.692308,4612.820513,4369.74359,4294.358974,646.153846,646.153846,4377.948718,4537.948718,1698,1694,3684.224,524.927673,0,0,0,0
42,0,0,4255.897436,647.692308,3995.384615,4655.897436,647.692308,647.692308,647.692308,4602.051282,4361.538462,4281.025641,646.153846,646.153846,4367.179487,4525.641026,1698,1695,3684.236,524.927673,0,0,0,0,
43,0,0,4296.410256,647.692308,4003.076923,4670.769231,647.692308,647.692308,647.692308,4607.179487,4364.615385,4284.102564,646.153846,646.153846,4366.153846,4533.333333,1698,1692,3684.242,524.927673,0,0,0,0,
44,0,0,4297.435897,647.692308,4005.641026,4663.589744,647.692308,647.692308,647.692308,4606.153846,4364.615385,4283.076923,646.153846,646.153846,4361.025641,4528.205128,1698,1693,3684.249,524.927673,0,0,0,0,
45,0,0,4248.717949,647.692308,4001.538462,4641.538462,647.692308,647.692308,647.692308,4596.923077,4350.25641,4267.692308,646.153846,646.153846,4346.666667,4504.102564,1700,1693,3684.256,524.958923,0,0,0,0,
46,0,0,4248.205128,647.692308,4000.512821,4631.282051,647.692308,647.692308,647.692308,4586.153846,4340.512821,4257.435897,646.153846,646.153846,4335.384615,4494.358974,1699,1693,3684.267,524.958923,0,0,0,0,
47,0,0,4271.794872,647.692308,4005.128205,4626.666667,647.692308,647.692308,647.692308,4575.897436,4341.025641,4251.794872,646.153846,646.153846,4328.717949,4496.410256,1699,1692,3684.272,524.958923,0,0,0,0,
48,0,0,4247.692308,647.692308,4012.820513,4608.205128,647.692308,647.692308,647.692308,4569.230769,4329.230769,4236.410256,646.153846,646.153846,4319.487179,4485.128205,1698,1692,3684.28,524.958923,0,0,0,0,
"17:12:41	",49,0,0,4240.512821,647.692308,4021.025641,4596.923077,647.692308,647.692308,647.692308,4567.692308,4323.076923,4231.794872,646.153846,646.153846,4313.333333,4477.435897,1699,1693,3684.288,524.990234,0,0,0,0
50,0,0,4272.820513,647.692308,4023.589744,4597.435897,647.692308,647.692308,647.692308,4567.179487,4337.435897,4243.076923,646.153846,646.153846,4313.846154,4480.512821,1698,1694,3684.298,524.990234,0,0,0,0,
51,0,0,4267.692308,647.692308,4013.333333,4584.615385,647.692308,647.692308,647.692308,4565.641026,4331.794872,4233.846154,646.153846,646.153846,4306.666667,4469.230769,1699,1695,3684.303,524.990234,0,0,0,0,
52,0,0,4236.923077,647.692308,4003.589744,4563.076923,647.692308,647.692308,647.692308,4572.307692,4309.74359,4211.282051,646.153846,646.153846,4291.794872,4447.692308,1699,1695,3684.31,524.990234,0,0,0,0,
"17:12:41	",53,0,0,4227.179487,647.692308,4007.692308,4551.282051,647.692308,647.692308,647.692308,4577.948718,4309.230769,4207.692308,646.153846,646.153846,4284.615385,4437.948718,1698,1697,3684.318,525.021484,0,0,0,0
54,0,0,4229.74359,647.692308,4015.897436,4537.948718,647.692308,647.692308,647.692308,4571.794872,4315.897436,4212.307692,646.153846,646.153846,4282.051282,4440.512821,1699,1696,3684.329,525.021484,0,0,0,0,
55,0,0,4242.051282,647.692308,4014.358974,4526.153846,647.692308,647.692308,647.692308,4563.589744,4309.230769,4206.666667,646.153846,646.153846,4274.358974,4436.923077,1698,1696,3684.334,525.021484,0,0,0,0,
56,0,0,4243.589744,647.692308,4009.230769,4519.487179,647.692308,647.692308,647.692308,4558.461538,4303.076923,4196.923077,646.153846,646.153846,4268.205128,4420.512821,1699,1696,3684.342,525.021484,0,0,0,0,
57,0,0,4221.538462,647.692308,4018.461538,4497.435897,647.692308,647.692308,647.692308,4549.74359,4301.025641,4190.769231,646.153846,646.153846,4264.615385,4406.153846,1698,1696,3684.35,525.052795,0,0,0,0,
58,0,0,4214.358974,647.692308,4027.692308,4467.692308,647.692308,647.692308,647.692308,4545.641026,4298.461538,4190.769231,646.153846,646.153846,4262.051282,4405.641026,1698,1695,3684.362,525.052795,0,0,0,0,
59,0,0,4218.974359,647.692308,4024.615385,4454.358974,647.692308,647.692308,647.692308,4553.333333,4297.948718,4190.25641,646.153846,646.153846,4256.923077,4398.461538,1697,1695,3684.365,525.052795,0,0,0,0,
60,0,0,4206.666667,647.692308,4025.641026,4457.435897,647.692308,647.692308,647.692308,4553.333333,4290.25641,4174.871795,646.153846,646.153846,4245.128205,4378.974359,1698,1694,3684.372,525.052795,0,0,0,0,
"17:12:41	",61,0,0,4214.358974,647.692308,4035.384615,4462.051282,647.692308,647.692308,647.692308,4546.666667,4286.666667,4170.769231,646.153846,646.153846,4241.025641,4383.589744,1697,1692,3684.381,525.084045,0,0,0,0
62,0,0,4262.051282,647.692308,4035.384615,4465.128205,647.692308,647.692308,647.692308,4548.205128,4302.051282,4191.282051,646.153846,646.153846,4249.230769,4400.512821,1697,1692,3684.393,525.084045,0,0,0,0,
63,0,0,4240.512821,647.692308,4022.564103,4443.589744,647.692308,647.692308,647.692308,4538.974359,4290.25641,4173.333333,646.153846,646.153846,4237.435897,4371.794872,1698,1688,3684.397,525.084045,0,0,0,0,
64,0,513,4153.333333,647.692308,4022.564103,4399.487179,647.692308,647.692308,647.692308,4518.974359,4253.333333,4124.102564,646.153846,646.153846,4209.230769,4337.948718,1697,1688,3684.406,525.084045,0,0,0,0,
65,0,347,4169.230769,647.692308,4026.666667,4383.076923,647.692308,647.692308,647.692308,4522.564103,4251.794872,4126.153846,646.153846,646.153846,4205.641026,4352.820513,1698,1685,3684.413,525.115356,0,0,0,0,
66,0,524,4206.153846,647.692308,4019.487179,4379.487179,647.692308,647.692308,647.692308,4527.179487,4260,4135.384615,646.153846,646.153846,4205.128205,4341.025641,1696,1687,3684.424,525.115356,0,0,0,0,
67,0,0,4145.641026,647.692308,4027.179487,4349.230769,647.692308,647.692308,647.692308,4512.820513,4248.717949,4112.820513,646.153846,646.153846,4192.307692,4300.512821,1697,1687,3684.428,525.115356,0,0,0,0,
68,0,0,4150.769231,647.692308,4043.589744,4330.769231,647.692308,647.692308,647.692308,4513.846154,4260.512821,4124.615385,646.153846,646.153846,4196.923077,4326.153846,1697,1688,3684.437,525.115356,0,0,0,0,
"17:12:41	",69,0,0,4252.307692,647.692308,4042.564103,4347.179487,647.692308,647.692308,647.692308,4531.282051,4285.128205,4159.487179,646.153846,646.153846,4212.820513,4375.384615,1698,1688,3684.444,525.146606,0,0,0,0
70,0,0,4256.410256,647.692308,4028.205128,4347.692308,647.692308,647.692308,647.692308,4535.384615,4278.974359,4152.307692,646.153846,646.153846,4208.205128,4357.435897,1697,1685,3684.454,525.146606,0,0,0,0,
71,0,347,4177.948718,647.692308,4020.512821,4313.333333,647.692308,647.692308,647.692308,4512.307692,4244.102564,4104.615385,646.153846,646.153846,4184.615385,4308.717949,1698,1684,3684.459,525.146606,0,0,0,0,
72,0,502,4171.282051,647.692308,4034.871795,4291.794872,647.692308,647.692308,647.692308,4500.512821,4233.333333,4091.282051,646.153846,646.153846,4175.384615,4308.205128,1698,1680,3684.467,525.146606,0,0,0,0,
"17:12:41	",73,0,574,4228.205128,647.692308,4058.974359,4304.615385,647.692308,647.692308,647.692308,4526.153846,4268.205128,4135.897436,646.153846,646.153846,4194.358974,4344.615385,1699,1678,3684.475,525.177917,0,0,0,0
74,0,303,4261.025641,647.692308,4057.948718,4318.461538,647.692308,647.692308,647.692308,4537.948718,4292.307692,4164.102564,646.153846,646.153846,4208.205128,4352.307692,1699,1676,3684.487,525.177917,0,0,0,0,
75,0,342,4195.384615,647.692308,4047.692308,4298.461538,647.692308,647.692308,647.692308,4505.641026,4268.717949,4135.384615,646.153846,646.153846,4193.333333,4307.692308,1699,1678,3684.491,525.177917,0,0,0,0,
76,0,0,4153.846154,647.692308,4070.769231,4290.25641,647.692308,647.692308,647.692308,4490.769231,4261.538462,4127.179487,646.153846,646.153846,4186.666667,4286.666667,1700,1675,3684.498,525.177917,0,0,0,0,
77,0,0,4282.564103,647.692308,4078.974359,4332.820513,647.692308,647.692308,647.692308,4522.564103,4296.923077,4173.333333,646.153846,646.153846,4208.717949,4333.846154,1699,1677,3684.506,525.209167,0,0,0,0,
78,0,303,4308.205128,647.692308,4049.74359,4333.333333,647.692308,647.692308,647.692308,4525.128205,4285.128205,4160,646.153846,646.153846,4201.025641,4316.923077,1700,1682,3684.518,525.209167,0,0,0,0,
79,0,342,4134.358974,647.692308,4059.487179,4272.307692,647.692308,647.692308,647.692308,4492.820513,4240.512821,4097.948718,646.153846,646.153846,4167.179487,4240.512821,1699,1684,3684.522,525.209167,0,0,0,0,
80,0,0,4177.435897,647.692308,4083.076923,4281.538462,647.692308,647.692308,647.692308,4502.051282,4265.128205,4124.615385,646.153846,646.153846,4181.538462,4280,1699,1684,3684.529,525.209167,0,0,0,0,
"17:12:41	",81,0,0,4353.333333,647.692308,4068.205128,4323.076923,647.692308,647.692308,647.692308,4522.564103,4307.692308,4181.025641,646.153846,646.153846,4209.74359,4345.641026,1698,1683,3684.538,525.240417,0,0,0,0
82,0,303,4204.102564,647.692308,4079.487179,4253.333333,647.692308,647.692308,647.692308,4490.25641,4268.205128,4129.230769,646.153846,646.153846,4180,4270.769231,1698,1685,3684.548,525.240417,0,0,0,0,
83,0,342,4072.307692,647.692308,4113.333333,4189.74359,647.692308,647.692308,647.692308,4470.769231,4230.25641,4080,646.153846,646.153846,4152.307692,4230.25641,1699,1685,3684.554,525.240417,0,0,0,0,
84,0,0,4304.102564,647.692308,4091.282051,4252.820513,647.692308,647.692308,647.692308,4508.205128,4280.512821,4146.153846,646.153846,646.153846,4188.205128,4320.512821,1699,1685,3684.561,525.240417,0,0,0,0,
"17:12:41	",85,0,0,4445.128205,647.692308,4061.538462,4323.589744,647.692308,647.692308,647.692308,4524.102564,4318.974359,4199.487179,646.153846,646.153846,4215.384615,4340.512821,1699,1682,3684.568,525.271729,0,0,0,0
86,0,303,4347.179487,647.692308,4085.128205,4342.051282,647.692308,647.692308,647.692308,4505.641026,4298.974359,4179.487179,646.153846,646.153846,4200.512821,4277.948718,1700,1680,3684.579,525.271729,0,0,0,0,
87,0,342,4395.384615,647.692308,4101.025641,4368.717949,647.692308,647.692308,647.692308,4517.435897,4309.74359,4193.333333,646.153846,646.153846,4209.74359,4302.051282,1706,1678,3684.584,525.271729,0,0,0,0,
88,0,0,4551.282051,647.692308,4077.435897,4383.589744,647.692308,647.692308,647.692308,4543.589744,4348.205128,4240.512821,646.153846,646.153846,4242.564103,4363.076923,1710,1682,3684.593,525.271729,0,0,0,0,
89,0,0,4551.794872,647.692308,4054.871795,4368.205128,647.692308,647.692308,647.692308,4525.128205,4337.948718,4231.794872,646.153846,646.153846,4241.025641,4354.358974,1712,1685,3684.6,525.302979,0,0,0,0,
90,0,303,4538.461538,647.692308,4060.512821,4385.641026,647.692308,647.692308,647.692308,4508.717949,4324.102564,4213.846154,646.153846,646.153846,4232.307692,4347.692308,1715,1688,3684.612,525.302979,0,0,0,0,
91,0,342,4699.487179,647.692308,4075.897436,4449.230769,647.692308,647.692308,647.692308,4547.692308,4368.717949,4267.179487,646.153846,646.153846,4262.564103,4392.307692,1715,1690,3684.616,525.302979,0,0,0,0,
92,0,0,4882.564103,647.692308,4060,4533.333333,647.692308,647.692308,647.692308,4585.641026,4415.384615,4333.846154,646.153846,646.153846,4298.974359,4413.846154,1716,1692,3684.623,525.302979,0,0,0,0,
"17:12:41	",93,0,0,4889.74359,647.692308,4027.179487,4616.923077,647.692308,647.692308,647.692308,4571.282051,4411.282051,4337.435897,646.153846,646.153846,4301.538462,4370.769231,1716,1690,3684.631,525.33429,0,0,0,0
94,0,303,4862.051282,647.692308,4022.051282,4655.897436,647.692308,647.692308,647.692308,4555.384615,4389.74359,4312.307692,646.153846,646.153846,4293.846154,4336.410256,1714,1689,3684.643,525.33429,0,0,0,0,
95,0,342,4978.974359,647.692308,4045.641026,4676.923077,647.692308,647.692308,647.692308,4580.512821,4404.102564,4333.333333,646.153846,646.153846,4309.230769,4367.179487,1714,1685,3684.648,525.33429,0,0,0,0,
96,0,0,5076.410256,647.692308,4053.333333,4774.358974,647.692308,647.692308,647.692308,4599.487179,4442.051282,4387.692308,646.153846,646.153846,4335.897436,4403.589744,1712,1684,3684.656,525.33429,0,0,0,0,
97,0,0,5047.692308,647.692308,4019.487179,4933.846154,647.692308,647.692308,647.692308,4581.025641,4445.641026,4401.025641,646.153846,646.153846,4342.051282,4389.74359,1713,1681,3684.663,525.36554,0,0,0,0,
98,0,303,5069.74359,647.692308,3985.641026,5053.846154,647.692308,647.692308,647.692308,4569.74359,4428.205128,4390.769231,646.153846,646.153846,4340.512821,4373.333333,1712,1679,3684.674,525.36554,0,0,0,0,
99,0,342,5156.410256,647.692308,3995.897436,5108.717949,647.692308,647.692308,647.692308,4583.076923,4441.025641,4411.282051,646.153846,646.153846,4352.820513,4387.179487,1712,1680,3684.679,525.36554,0,0,0,0,
100,0,0,5171.794872,647.692308,3995.384615,5130.769231,647.692308,647.692308,647.692308,4576.410256,4442.051282,4411.282051,646.153846,646.153846,4352.307692,4379.487179,1712,1678,3684.686,525.36554,0,0,0,0,
"17:12:41	",101,0,0,5214.358974,647.692308,3947.692308,5161.538462,647.692308,647.692308,647.692308,4565.641026,4428.205128,4396.923077,646.153846,646.153846,4350.25641,4387.692308,1712,1679,3684.694,525.396851,0,0,0,0
102,0,303,5349.230769,647.692308,3913.333333,5226.666667,647.692308,647.692308,647.692308,4583.589744,4456.923077,4435.897436,646.153846,646.153846,4375.384615,4446.666667,1712,1678,3684.705,525.396851,0,0,0,0,
103,0,342,5415.384615,647.692308,3914.871795,5300,647.692308,647.692308,647.692308,4594.358974,4487.692308,4474.358974,646.153846,646.153846,4396.923077,4466.153846,1711,1680,3684.709,525.396851,0,0,0,0,
104,0,0,5422.051282,647.692308,3913.333333,5357.435897,647.692308,647.692308,647.692308,4592.307692,4484.615385,4475.897436,646.153846,646.153846,4400.512821,4443.589744,1710,1681,3684.717,525.396851,0,0,0,0,
"17:12:41	",105,0,0,5487.692308,647.692308,3900.512821,5418.974359,647.692308,647.692308,647.692308,4597.948718,4490.769231,4489.74359,646.153846,646.153846,4411.794872,4445.641026,1708,1685,3684.725,525.428101,0,0,0,0
106,0,303,5551.282051,647.692308,3889.230769,5470.769231,647.692308,647.692308,647.692308,4592.307692,4496.410256,4494.871795,646.153846,646.153846,4417.948718,4445.641026,1709,1686,3684.737,525.428101,0,0,0,0,
107,0,342,5569.230769,647.692308,3870.769231,5488.205128,647.692308,647.692308,647.692308,4572.820513,4475.384615,4469.74359,646.153846,646.153846,4404.615385,4421.025641,1706,1690,3684.742,525.428101,0,0,0,0,
108,0,0,5578.461538,647.692308,3852.820513,5489.230769,647.692308,647.692308,647.692308,4567.179487,4460,4456.410256,646.153846,646.153846,4393.846154,4406.666667,1707,1692,3684.749,525.428101,0,0,0,0,
109,0,0,5583.589744,647.692308,3852.820513,5487.692308,647.692308,647.692308,647.692308,4571.794872,4462.564103,4458.974359,646.153846,646.153846,4395.897436,4420,1705,1693,3684.756,525.459412,0,0,0,0,
110,0,303,5585.128205,647.692308,3851.794872,5483.589744,647.692308,647.692308,647.692308,4572.307692,4464.615385,4457.435897,646.153846,646.153846,4401.538462,4448.717949,1705,1696,3684.768,525.459412,0,0,0,0,
111,0,342,5532.820513,647.692308,3843.076923,5456.410256,647.692308,647.692308,647.692308,4566.153846,4449.74359,4437.435897,646.153846,646.153846,4392.307692,4454.871795,1704,1695,3684.772,525.459412,0,0,0,0,
112,0,0,5466.666667,647.692308,3841.025641,5416.923077,647.692308,647.692308,647.692308,4556.410256,4432.820513,4414.358974,646.153846,646.153846,4378.974359,4448.205128,1702,1696,3684.779,525.459412,0,0,0,0,
"17:12:41	",113,0,0,5487.692308,647.692308,3840,5396.923077,647.692308,647.692308,647.692308,4553.846154,4436.410256,4418.974359,646.153846,646.153846,4383.589744,4474.358974,1702,1695,3684.788,525.490662,0,0,0,0
114,0,303,5505.128205,647.692308,3848.205128,5368.717949,647.692308,647.692308,647.692308,4556.410256,4440.512821,4420.512821,646.153846,646.153846,4385.641026,4496.410256,1702,1695,3684.798,525.490662,0,0,0,0,
115,0,342,5428.717949,647.692308,3869.74359,5323.076923,647.692308,647.692308,647.692308,4554.358974,4423.076923,4392.307692,646.153846,646.153846,4368.205128,4471.794872,1701,1695,3684.803,525.490662,0,0,0,0,
116,0,0,5388.717949,647.692308,3867.179487,5313.846154,647.692308,647.692308,647.692308,4549.230769,4409.230769,4375.384615,646.153846,646.153846,4357.435897,4453.846154,1701,1695,3684.812,525.490662,0,0,0,0,
"17:12:41	",117,0,0,5436.410256,647.692308,3847.692308,5333.333333,647.692308,647.692308,647.692308,4543.076923,4414.871795,4386.666667,646.153846,646.153846,4362.564103,4470.25641,1702,1694,3684.819,525.521912,0,0,0,0
118,0,303,5450.25641,647.692308,3852.307692,5326.666667,647.692308,647.692308,647.692308,4540,4430.25641,4400.512821,646.153846,646.153846,4368.717949,4477.435897,1701,1693,3684.83,525.521912,0,0,0,0,
119,0,342,5424.615385,647.692308,3863.589744,5314.358974,647.692308,647.692308,647.692308,4545.128205,4435.384615,4402.564103,646.153846,646.153846,4368.205128,4462.564103,1701,1693,3684.835,525.521912,0,0,0,0,
120,0,0,5409.74359,647.692308,3857.948718,5312.307692,647.692308,647.692308,647.692308,4537.948718,4413.846154,4382.051282,646.153846,646.153846,4356.410256,4446.666667,1700,1691,3684.843,525.521912,0,0,0,0,
121,0,0,5380,647.692308,3853.333333,5295.384615,647.692308,647.692308,647.692308,4515.897436,4392.307692,4355.897436,646.153846,646.153846,4342.564103,4433.846154,1700,1693,3684.85,525.553223,0,0,0,0,
122,0,303,5351.282051,647.692308,3849.74359,5277.435897,647.692308,647.692308,647.692308,4501.025641,4387.179487,4341.025641,646.153846,646.153846,4331.282051,4421.538462,1699,1694,3684.862,525.553223,0,0,0,0,
123,0,342,5348.717949,647.692308,3844.102564,5274.871795,647.692308,647.692308,647.692308,4492.820513,4371.794872,4320,646.153846,646.153846,4315.897436,4416.410256,1698,1696,3684.866,525.553223,0,0,0,0,
124,0,0,5346.666667,647.692308,3846.666667,5265.641026,647.692308,647.692308,647.692308,4480,4354.358974,4300.512821,646.153846,646.153846,4305.128205,4418.974359,1699,1696,3684.873,525.553223,0,0,0,0,
"17:12:41	",125,0,0,5317.948718,647.692308,3838.461538,5235.897436,647.692308,647.692308,647.692308,4464.102564,4345.641026,4288.717949,646.153846,646.153846,4296.410256,4413.846154,1699,1697,3684.88,525.584473,0,0,0,0
